url,Length,HTTPS,Dots,Hyphens,Subdomains,IP?,Query Length,Login Keyword,Brand Spoofed,label
http://instagrarn.com/account,29,0,1,0,0,0,0,1,1,Phishing
http://lnkedln.com/reset?id=152,31,0,1,0,0,0,14,1,1,Phishing
https://linkedin.com/account,28,1,1,0,0,0,0,0,0,Safe
http://g00gle.com/reset,23,0,1,0,0,0,0,1,1,Phishing
http://instagrarn.com/account?id=984,36,0,1,0,0,0,14,1,1,Phishing
https://www.apple.com/account,29,1,2,0,1,0,0,0,0,Safe
http://paypa1.com/reset,23,0,1,0,0,0,0,0,1,Phishing
https://www.amazon.com/verify,29,1,2,0,1,0,0,1,0,Suspicious
http://flip-kart.com/login?id=146,33,0,1,1,0,0,6,0,1,Phishing
http://facebok.com/verify?id=510,32,0,1,0,0,0,12,1,1,Phishing
http://paypa1.com/signin?id=688,31,0,1,0,0,0,13,1,1,Phishing
http://amaz0n.com?id=832,24,0,1,0,0,0,19,0,1,Phishing
https://apple.com/login,23,1,1,0,0,0,0,0,0,Safe
http://app1e.com/verify?id=824,30,0,1,0,0,0,14,0,1,Phishing
https://www.apple.com/signin,28,1,2,0,1,0,0,0,0,Safe
http://netfliix.com/signin?id=889,33,0,1,0,0,0,6,0,1,Phishing
https://www.paypal.com/dashboard,32,1,2,0,1,0,0,0,0,Safe
http://g00gle.com/dashboard?id=313,34,0,1,0,0,0,7,0,1,Phishing
http://app1e.com/dashboard?id=794,33,0,1,0,0,0,18,0,1,Phishing
https://apple.com/account,25,1,1,0,0,0,0,0,0,Safe
https://www.paypal.com/reset,28,1,2,0,1,0,0,1,0,Suspicious
http://netfliix.com/reset,25,0,1,0,0,0,0,0,1,Phishing
http://instagrarn.com,21,0,1,0,0,0,0,1,1,Phishing
http://amaz0n.com/account,25,0,1,0,0,0,0,1,1,Phishing
https://www.instagram.com/dashboard,35,1,2,0,1,0,0,1,0,Suspicious
http://g00gle.com,17,0,1,0,0,0,0,1,1,Phishing
http://flip-kart.com/verify?id=225,34,0,1,1,0,0,8,0,1,Phishing
http://instagrarn.com/account?id=996,36,0,1,0,0,0,6,0,1,Phishing
https://google.com/login,24,1,1,0,0,0,0,0,0,Safe
https://www.linkedin.com/account,32,1,2,0,1,0,0,1,0,Suspicious
https://www.instagram.com/verify,32,1,2,0,1,0,0,0,0,Safe
http://flip-kart.com/account?id=519,35,0,1,1,0,0,6,0,1,Phishing
https://www.microsoft.com/dashboard,35,1,2,0,1,0,0,0,0,Safe
https://www.google.com/dashboard,32,1,2,0,1,0,0,0,0,Safe
https://www.facebook.com/login,30,1,2,0,1,0,0,1,0,Suspicious
http://facebok.com/login?id=958,31,0,1,0,0,0,14,0,1,Phishing
http://instagrarn.com/verify,28,0,1,0,0,0,0,1,1,Phishing
http://facebok.com/account,26,0,1,0,0,0,0,1,1,Phishing
https://www.facebook.com/dashboard,34,1,2,0,1,0,0,1,0,Suspicious
http://instagrarn.com,21,0,1,0,0,0,0,1,1,Phishing
https://netflix.com/verify,26,1,1,0,0,0,0,0,0,Safe
http://app1e.com/account,24,0,1,0,0,0,0,0,1,Phishing
http://lnkedln.com/signin?id=744,32,0,1,0,0,0,17,0,1,Phishing
https://flipkart.com/reset,26,1,1,0,0,0,0,0,0,Safe
https://www.flipkart.com/reset,30,1,2,0,1,0,0,0,0,Safe
https://amazon.com/verify,25,1,1,0,0,0,0,0,0,Safe
https://netflix.com/dashboard,29,1,1,0,0,0,0,1,0,Suspicious
http://g00gle.com/account?id=692,32,0,1,0,0,0,16,0,1,Phishing
http://app1e.com,16,0,1,0,0,0,0,0,1,Phishing
http://instagrarn.com/dashboard?id=539,38,0,1,0,0,0,20,0,1,Phishing
http://micr0soft.com?id=156,27,0,1,0,0,0,10,1,1,Phishing
http://instagrarn.com/dashboard?id=673,38,0,1,0,0,0,11,1,1,Phishing
https://www.amazon.com/dashboard,32,1,2,0,1,0,0,0,0,Safe
https://www.amazon.com/account,30,1,2,0,1,0,0,0,0,Safe
https://www.amazon.com/login,28,1,2,0,1,0,0,0,0,Safe
http://micr0soft.com/dashboard?id=466,37,0,1,0,0,0,7,0,1,Phishing
http://facebok.com,18,0,1,0,0,0,0,0,1,Phishing
http://netfliix.com/dashboard?id=130,36,0,1,0,0,0,17,1,1,Phishing
https://apple.com/signin,24,1,1,0,0,0,0,0,0,Safe
https://amazon.com/signin,25,1,1,0,0,0,0,0,0,Safe
http://instagrarn.com/account,29,0,1,0,0,0,0,1,1,Phishing
http://app1e.com/login,22,0,1,0,0,0,0,0,1,Phishing
https://facebook.com/account,28,1,1,0,0,0,0,0,0,Safe
http://instagrarn.com/dashboard?id=740,38,0,1,0,0,0,19,0,1,Phishing
http://app1e.com/signin?id=954,30,0,1,0,0,0,9,1,1,Phishing
http://netfliix.com/dashboard,29,0,1,0,0,0,0,1,1,Phishing
http://g00gle.com/dashboard?id=645,34,0,1,0,0,0,11,0,1,Phishing
http://instagrarn.com/login?id=478,34,0,1,0,0,0,11,0,1,Phishing
http://lnkedln.com/signin?id=698,32,0,1,0,0,0,5,1,1,Phishing
http://flip-kart.com/dashboard,30,0,1,1,0,0,0,0,1,Phishing
https://netflix.com,19,1,1,0,0,0,0,0,0,Safe
http://facebok.com/account,26,0,1,0,0,0,0,0,1,Phishing
https://apple.com/reset,23,1,1,0,0,0,0,0,0,Safe
https://www.instagram.com/signin,32,1,2,0,1,0,0,0,0,Safe
https://www.linkedin.com/verify,31,1,2,0,1,0,0,0,0,Safe
http://g00gle.com/reset,23,0,1,0,0,0,0,1,1,Phishing
http://app1e.com/reset?id=538,29,0,1,0,0,0,14,1,1,Phishing
http://app1e.com/verify,23,0,1,0,0,0,0,1,1,Phishing
http://facebok.com/verify,25,0,1,0,0,0,0,1,1,Phishing
http://netfliix.com/reset,25,0,1,0,0,0,0,0,1,Phishing
https://www.apple.com/reset,27,1,2,0,1,0,0,0,0,Safe
http://netfliix.com/verify,26,0,1,0,0,0,0,1,1,Phishing
https://netflix.com/login,25,1,1,0,0,0,0,0,0,Safe
http://netfliix.com/account?id=116,34,0,1,0,0,0,11,0,1,Phishing
https://www.linkedin.com/dashboard,34,1,2,0,1,0,0,1,0,Suspicious
https://microsoft.com/reset,27,1,1,0,0,0,0,1,0,Suspicious
https://www.facebook.com,24,1,2,0,1,0,0,0,0,Safe
https://www.flipkart.com/signin,31,1,2,0,1,0,0,1,0,Suspicious
http://g00gle.com/login,23,0,1,0,0,0,0,1,1,Phishing
http://amaz0n.com/login?id=863,30,0,1,0,0,0,10,0,1,Phishing
http://app1e.com/dashboard,26,0,1,0,0,0,0,0,1,Phishing
https://google.com/verify,25,1,1,0,0,0,0,0,0,Safe
http://lnkedln.com/signin?id=972,32,0,1,0,0,0,11,0,1,Phishing
https://google.com/signin,25,1,1,0,0,0,0,1,0,Suspicious
https://www.apple.com/reset,27,1,2,0,1,0,0,0,0,Safe
https://www.microsoft.com,25,1,2,0,1,0,0,0,0,Safe
http://lnkedln.com/signin,25,0,1,0,0,0,0,0,1,Phishing
http://amaz0n.com?id=873,24,0,1,0,0,0,17,0,1,Phishing
http://instagrarn.com/login,27,0,1,0,0,0,0,0,1,Phishing
http://instagrarn.com/account,29,0,1,0,0,0,0,0,1,Phishing
http://flip-kart.com/dashboard?id=695,37,0,1,1,0,0,10,1,1,Phishing
http://facebok.com,18,0,1,0,0,0,0,0,1,Phishing
http://flip-kart.com/signin,27,0,1,1,0,0,0,1,1,Phishing
https://instagram.com/reset,27,1,1,0,0,0,0,0,0,Safe
http://paypa1.com/verify,24,0,1,0,0,0,0,1,1,Phishing
http://g00gle.com,17,0,1,0,0,0,0,0,1,Phishing
http://facebok.com/verify?id=193,32,0,1,0,0,0,17,1,1,Phishing
https://www.facebook.com/login,30,1,2,0,1,0,0,0,0,Safe
https://apple.com/verify,24,1,1,0,0,0,0,0,0,Safe
https://www.apple.com/reset,27,1,2,0,1,0,0,0,0,Safe
http://netfliix.com/reset?id=217,32,0,1,0,0,0,11,0,1,Phishing
http://amaz0n.com/reset,23,0,1,0,0,0,0,1,1,Phishing
https://www.apple.com/dashboard,31,1,2,0,1,0,0,0,0,Safe
http://amaz0n.com/login?id=277,30,0,1,0,0,0,18,1,1,Phishing
https://google.com/account,26,1,1,0,0,0,0,0,0,Safe
http://flip-kart.com/account,28,0,1,1,0,0,0,0,1,Phishing
https://www.facebook.com/account,32,1,2,0,1,0,0,0,0,Safe
http://paypa1.com/login,23,0,1,0,0,0,0,1,1,Phishing
https://www.facebook.com/dashboard,34,1,2,0,1,0,0,0,0,Safe
http://g00gle.com/dashboard?id=141,34,0,1,0,0,0,6,1,1,Phishing
https://www.facebook.com/account,32,1,2,0,1,0,0,0,0,Safe
http://flip-kart.com/login,26,0,1,1,0,0,0,0,1,Phishing
http://lnkedln.com?id=905,25,0,1,0,0,0,20,0,1,Phishing
https://www.google.com/login,28,1,2,0,1,0,0,0,0,Safe
https://www.google.com/reset,28,1,2,0,1,0,0,0,0,Safe
http://amaz0n.com/account?id=350,32,0,1,0,0,0,17,0,1,Phishing
http://flip-kart.com/verify,27,0,1,1,0,0,0,0,1,Phishing
https://apple.com/dashboard,27,1,1,0,0,0,0,1,0,Suspicious
http://micr0soft.com/dashboard,30,0,1,0,0,0,0,1,1,Phishing
https://www.apple.com/signin,28,1,2,0,1,0,0,0,0,Safe
http://paypa1.com/dashboard,27,0,1,0,0,0,0,0,1,Phishing
https://www.amazon.com/signin,29,1,2,0,1,0,0,0,0,Safe
https://flipkart.com/account,28,1,1,0,0,0,0,0,0,Safe
https://microsoft.com/signin,28,1,1,0,0,0,0,0,0,Safe
http://instagrarn.com/verify,28,0,1,0,0,0,0,1,1,Phishing
http://facebok.com/verify,25,0,1,0,0,0,0,1,1,Phishing
http://facebok.com/account,26,0,1,0,0,0,0,0,1,Phishing
http://lnkedln.com/login,24,0,1,0,0,0,0,1,1,Phishing
http://app1e.com/verify?id=738,30,0,1,0,0,0,5,1,1,Phishing
https://www.amazon.com/dashboard,32,1,2,0,1,0,0,0,0,Safe
https://www.paypal.com/login,28,1,2,0,1,0,0,1,0,Suspicious
https://microsoft.com/verify,28,1,1,0,0,0,0,1,0,Suspicious
http://micr0soft.com/account?id=910,35,0,1,0,0,0,14,1,1,Phishing
https://www.netflix.com/login,29,1,2,0,1,0,0,0,0,Safe
https://www.netflix.com/verify,30,1,2,0,1,0,0,0,0,Safe
http://netfliix.com/verify,26,0,1,0,0,0,0,1,1,Phishing
http://netfliix.com/reset,25,0,1,0,0,0,0,1,1,Phishing
https://www.facebook.com,24,1,2,0,1,0,0,1,0,Suspicious
https://www.google.com/signin,29,1,2,0,1,0,0,0,0,Safe
http://flip-kart.com/verify,27,0,1,1,0,0,0,0,1,Phishing
http://lnkedln.com/reset,24,0,1,0,0,0,0,0,1,Phishing
https://www.microsoft.com/dashboard,35,1,2,0,1,0,0,0,0,Safe
https://www.netflix.com/verify,30,1,2,0,1,0,0,0,0,Safe
http://micr0soft.com/dashboard?id=121,37,0,1,0,0,0,9,1,1,Phishing
http://netfliix.com/dashboard?id=788,36,0,1,0,0,0,20,1,1,Phishing
http://amaz0n.com/login?id=104,30,0,1,0,0,0,16,1,1,Phishing
https://www.amazon.com/signin,29,1,2,0,1,0,0,0,0,Safe
http://micr0soft.com/dashboard,30,0,1,0,0,0,0,0,1,Phishing
https://www.amazon.com/reset,28,1,2,0,1,0,0,0,0,Safe
https://www.microsoft.com/signin,32,1,2,0,1,0,0,1,0,Suspicious
http://g00gle.com?id=196,24,0,1,0,0,0,9,0,1,Phishing
https://www.linkedin.com/reset,30,1,2,0,1,0,0,0,0,Safe
https://paypal.com/dashboard,28,1,1,0,0,0,0,0,0,Safe
https://netflix.com/account,27,1,1,0,0,0,0,0,0,Safe
http://paypa1.com/reset?id=785,30,0,1,0,0,0,5,1,1,Phishing
http://micr0soft.com?id=638,27,0,1,0,0,0,15,1,1,Phishing
https://instagram.com/login,27,1,1,0,0,0,0,0,0,Safe
https://www.amazon.com/login,28,1,2,0,1,0,0,0,0,Safe
http://amaz0n.com/signin,24,0,1,0,0,0,0,0,1,Phishing
https://www.paypal.com/login,28,1,2,0,1,0,0,1,0,Suspicious
https://www.facebook.com/signin,31,1,2,0,1,0,0,1,0,Suspicious
http://flip-kart.com/login,26,0,1,1,0,0,0,1,1,Phishing
https://amazon.com,18,1,1,0,0,0,0,0,0,Safe
https://www.microsoft.com,25,1,2,0,1,0,0,1,0,Suspicious
https://amazon.com/dashboard,28,1,1,0,0,0,0,0,0,Safe
https://www.microsoft.com/signin,32,1,2,0,1,0,0,0,0,Safe
http://instagrarn.com/dashboard?id=648,38,0,1,0,0,0,6,0,1,Phishing
http://micr0soft.com/account,28,0,1,0,0,1,0,1,1,Phishing
https://apple.com/signin,24,1,1,0,0,0,0,0,0,Safe
https://www.facebook.com/login,30,1,2,0,1,0,0,0,0,Safe
https://www.apple.com,21,1,2,0,1,0,0,1,0,Suspicious
http://app1e.com/login?id=309,29,0,1,0,0,0,20,1,1,Phishing
http://instagrarn.com/account,29,0,1,0,0,1,0,0,1,Phishing
http://netfliix.com/signin,26,0,1,0,0,0,0,0,1,Phishing
http://facebok.com/login,24,0,1,0,0,0,0,0,1,Phishing
http://app1e.com/login?id=620,29,0,1,0,0,0,17,0,1,Phishing
https://linkedin.com/account,28,1,1,0,0,0,0,0,0,Safe
http://facebok.com/reset,24,0,1,0,0,0,0,0,1,Phishing
http://flip-kart.com/dashboard,30,0,1,1,0,0,0,1,1,Phishing
http://paypa1.com/verify?id=841,31,0,1,0,0,0,19,0,1,Phishing
https://www.amazon.com/login,28,1,2,0,1,0,0,0,0,Safe
https://paypal.com/login,24,1,1,0,0,0,0,0,0,Safe
https://www.facebook.com/signin,31,1,2,0,1,0,0,0,0,Safe
https://www.amazon.com/reset,28,1,2,0,1,0,0,0,0,Safe
https://amazon.com/account,26,1,1,0,0,0,0,0,0,Safe
https://amazon.com/signin,25,1,1,0,0,0,0,0,0,Safe
https://www.facebook.com,24,1,2,0,1,0,0,0,0,Safe
http://app1e.com/reset?id=883,29,0,1,0,0,0,10,1,1,Phishing
https://linkedin.com,20,1,1,0,0,0,0,0,0,Safe
http://app1e.com?id=907,23,0,1,0,0,0,7,0,1,Phishing
https://instagram.com/verify,28,1,1,0,0,0,0,0,0,Safe
http://flip-kart.com/account,28,0,1,1,0,0,0,0,1,Phishing
https://facebook.com,20,1,1,0,0,0,0,0,0,Safe
http://micr0soft.com/reset,26,0,1,0,0,0,0,1,1,Phishing
http://g00gle.com/account?id=132,32,0,1,0,0,0,18,1,1,Phishing
https://linkedin.com/dashboard,30,1,1,0,0,0,0,0,0,Safe
http://paypa1.com/dashboard?id=117,34,0,1,0,0,0,8,0,1,Phishing
https://instagram.com/signin,28,1,1,0,0,0,0,1,0,Suspicious
http://instagrarn.com/account,29,0,1,0,0,0,0,0,1,Phishing
http://paypa1.com/signin,24,0,1,0,0,0,0,1,1,Phishing
http://facebok.com/login,24,0,1,0,0,0,0,1,1,Phishing
http://flip-kart.com/account,28,0,1,1,0,0,0,1,1,Phishing
https://netflix.com,19,1,1,0,0,0,0,0,0,Safe
https://www.netflix.com/reset,29,1,2,0,1,0,0,0,0,Safe
https://www.microsoft.com/reset,31,1,2,0,1,0,0,0,0,Safe
http://lnkedln.com/account?id=373,33,0,1,0,0,0,18,1,1,Phishing
http://flip-kart.com/signin,27,0,1,1,0,0,0,1,1,Phishing
https://www.flipkart.com/signin,31,1,2,0,1,0,0,0,0,Safe
http://netfliix.com/signin,26,0,1,0,0,0,0,1,1,Phishing
https://www.paypal.com/signin,29,1,2,0,1,0,0,1,0,Suspicious
http://paypa1.com/login,23,0,1,0,0,0,0,0,1,Phishing
https://facebook.com,20,1,1,0,0,0,0,0,0,Safe
http://amaz0n.com/dashboard,27,0,1,0,0,0,0,0,1,Phishing
http://netfliix.com/account?id=326,34,0,1,0,0,0,13,0,1,Phishing
https://microsoft.com/account,29,1,1,0,0,0,0,0,0,Safe
http://lnkedln.com?id=304,25,0,1,0,0,0,8,0,1,Phishing
http://flip-kart.com/account,28,0,1,1,0,0,0,0,1,Phishing
http://instagrarn.com/verify?id=668,35,0,1,0,0,0,7,0,1,Phishing
http://app1e.com/dashboard,26,0,1,0,0,0,0,0,1,Phishing
http://lnkedln.com/signin,25,0,1,0,0,0,0,0,1,Phishing
https://www.microsoft.com/account,33,1,2,0,1,0,0,0,0,Safe
http://micr0soft.com/signin,27,0,1,0,0,0,0,0,1,Phishing
https://www.flipkart.com,24,1,2,0,1,0,0,0,0,Safe
http://lnkedln.com?id=844,25,0,1,0,0,0,17,1,1,Phishing
https://amazon.com/verify,25,1,1,0,0,0,0,0,0,Safe
https://www.facebook.com/signin,31,1,2,0,1,0,0,0,0,Safe
https://linkedin.com/reset,26,1,1,0,0,0,0,0,0,Safe
https://paypal.com/account,26,1,1,0,0,0,0,0,0,Safe
https://instagram.com/login,27,1,1,0,0,0,0,0,0,Safe
http://g00gle.com/dashboard,27,0,1,0,0,0,0,1,1,Phishing
http://amaz0n.com/verify,24,0,1,0,0,0,0,0,1,Phishing
http://g00gle.com/dashboard,27,0,1,0,0,0,0,1,1,Phishing
http://amaz0n.com/signin?id=169,31,0,1,0,0,0,9,0,1,Phishing
https://www.amazon.com/dashboard,32,1,2,0,1,0,0,0,0,Safe
https://facebook.com/account,28,1,1,0,0,0,0,0,0,Safe
http://lnkedln.com/verify?id=372,32,0,1,0,0,0,8,1,1,Phishing
https://www.amazon.com/account,30,1,2,0,1,0,0,0,0,Safe
https://www.netflix.com/signin,30,1,2,0,1,0,0,0,0,Safe
https://paypal.com,18,1,1,0,0,0,0,1,0,Suspicious
https://google.com/signin,25,1,1,0,0,0,0,0,0,Safe
https://www.microsoft.com/login,31,1,2,0,1,0,0,0,0,Safe
https://netflix.com/reset,25,1,1,0,0,0,0,0,0,Safe
http://lnkedln.com/verify?id=827,32,0,1,0,0,0,14,1,1,Phishing
http://facebok.com/verify?id=789,32,0,1,0,0,0,13,1,1,Phishing
https://www.instagram.com/login,31,1,2,0,1,0,0,0,0,Safe
http://paypa1.com/verify,24,0,1,0,0,0,0,0,1,Phishing
https://www.apple.com/signin,28,1,2,0,1,0,0,0,0,Safe
https://www.google.com/login,28,1,2,0,1,0,0,0,0,Safe
https://microsoft.com/signin,28,1,1,0,0,0,0,0,0,Safe
https://amazon.com/reset,24,1,1,0,0,0,0,0,0,Safe
https://www.apple.com/reset,27,1,2,0,1,0,0,0,0,Safe
https://www.amazon.com/verify,29,1,2,0,1,0,0,0,0,Safe
http://netfliix.com/verify,26,0,1,0,0,0,0,1,1,Phishing
http://app1e.com/account?id=630,31,0,1,0,0,0,8,0,1,Phishing
http://app1e.com/login?id=723,29,0,1,0,0,0,9,0,1,Phishing
https://www.netflix.com/signin,30,1,2,0,1,0,0,0,0,Safe
http://g00gle.com/verify?id=300,31,0,1,0,0,0,8,1,1,Phishing
https://linkedin.com/verify,27,1,1,0,0,0,0,0,0,Safe
https://www.instagram.com,25,1,2,0,1,0,0,0,0,Safe
https://www.instagram.com/account,33,1,2,0,1,0,0,0,0,Safe
https://amazon.com/login,24,1,1,0,0,0,0,1,0,Suspicious
https://www.linkedin.com,24,1,2,0,1,0,0,0,0,Safe
https://www.paypal.com/reset,28,1,2,0,1,0,0,0,0,Safe
https://google.com/reset,24,1,1,0,0,0,0,0,0,Safe
http://g00gle.com/dashboard?id=433,34,0,1,0,0,0,7,1,1,Phishing
http://flip-kart.com/signin,27,0,1,1,0,0,0,0,1,Phishing
https://www.apple.com/signin,28,1,2,0,1,0,0,0,0,Safe
http://lnkedln.com/account?id=979,33,0,1,0,0,0,18,1,1,Phishing
http://paypa1.com/signin,24,0,1,0,0,0,0,0,1,Phishing
https://facebook.com/account,28,1,1,0,0,0,0,0,0,Safe
https://apple.com/dashboard,27,1,1,0,0,0,0,1,0,Suspicious
https://www.google.com/account,30,1,2,0,1,0,0,0,0,Safe
http://flip-kart.com/signin,27,0,1,1,0,0,0,1,1,Phishing
http://micr0soft.com/signin?id=296,34,0,1,0,0,0,8,1,1,Phishing
https://www.linkedin.com/reset,30,1,2,0,1,0,0,0,0,Safe
http://paypa1.com/signin,24,0,1,0,0,0,0,1,1,Phishing
https://paypal.com/login,24,1,1,0,0,0,0,0,0,Safe
http://amaz0n.com/account,25,0,1,0,0,0,0,0,1,Phishing
http://g00gle.com/login,23,0,1,0,0,0,0,0,1,Phishing
http://g00gle.com/reset?id=623,30,0,1,0,0,0,5,1,1,Phishing
https://www.linkedin.com/verify,31,1,2,0,1,0,0,0,0,Safe
https://www.google.com/reset,28,1,2,0,1,0,0,0,0,Safe
https://www.google.com/account,30,1,2,0,1,0,0,0,0,Safe
http://flip-kart.com/verify,27,0,1,1,0,0,0,0,1,Phishing
http://g00gle.com/signin,24,0,1,0,0,0,0,0,1,Phishing
https://google.com/login,24,1,1,0,0,0,0,1,0,Suspicious
https://www.linkedin.com/signin,31,1,2,0,1,0,0,0,0,Safe
http://paypa1.com/dashboard?id=882,34,0,1,0,0,0,19,1,1,Phishing
http://micr0soft.com/account?id=374,35,0,1,0,0,0,7,1,1,Phishing
http://paypa1.com/signin?id=441,31,0,1,0,0,0,11,0,1,Phishing
http://micr0soft.com/login?id=108,33,0,1,0,0,0,10,1,1,Phishing
http://flip-kart.com/signin?id=437,34,0,1,1,0,0,8,0,1,Phishing
http://g00gle.com/signin,24,0,1,0,0,0,0,0,1,Phishing
https://www.apple.com/signin,28,1,2,0,1,0,0,0,0,Safe
http://paypa1.com/login?id=329,30,0,1,0,0,0,15,0,1,Phishing
http://lnkedln.com/login,24,0,1,0,0,0,0,0,1,Phishing
http://flip-kart.com/account?id=998,35,0,1,1,0,0,6,0,1,Phishing
http://paypa1.com/verify,24,0,1,0,0,0,0,1,1,Phishing
https://www.google.com/account,30,1,2,0,1,0,0,0,0,Safe
http://lnkedln.com,18,0,1,0,0,0,0,0,1,Phishing
http://amaz0n.com/reset?id=985,30,0,1,0,0,0,20,1,1,Phishing
http://paypa1.com,17,0,1,0,0,0,0,0,1,Phishing
https://www.netflix.com/signin,30,1,2,0,1,0,0,0,0,Safe
http://flip-kart.com/verify,27,0,1,1,0,0,0,0,1,Phishing
https://facebook.com/account,28,1,1,0,0,0,0,1,0,Suspicious
https://flipkart.com/reset,26,1,1,0,0,0,0,0,0,Safe
http://facebok.com/dashboard?id=888,35,0,1,0,0,0,16,1,1,Phishing
http://netfliix.com/signin?id=825,33,0,1,0,0,0,18,1,1,Phishing
https://www.google.com/login,28,1,2,0,1,0,0,0,0,Safe
http://micr0soft.com/login?id=757,33,0,1,0,0,1,5,1,1,Phishing
https://facebook.com/login,26,1,1,0,0,0,0,0,0,Safe
http://micr0soft.com/login,26,0,1,0,0,0,0,1,1,Phishing
http://instagrarn.com/account,29,0,1,0,0,0,0,0,1,Phishing
http://paypa1.com/verify,24,0,1,0,0,0,0,0,1,Phishing
https://www.instagram.com/dashboard,35,1,2,0,1,0,0,1,0,Suspicious
https://www.paypal.com,22,1,2,0,1,0,0,0,0,Safe
https://netflix.com,19,1,1,0,0,0,0,0,0,Safe
https://flipkart.com/verify,27,1,1,0,0,0,0,1,0,Suspicious
https://www.google.com/reset,28,1,2,0,1,0,0,0,0,Safe
http://facebok.com/reset?id=166,31,0,1,0,0,0,8,0,1,Phishing
https://www.amazon.com,22,1,2,0,1,0,0,0,0,Safe
http://netfliix.com/verify?id=870,33,0,1,0,0,0,5,0,1,Phishing
http://netfliix.com/verify?id=189,33,0,1,0,0,0,19,1,1,Phishing
https://www.instagram.com/login,31,1,2,0,1,0,0,0,0,Safe
http://micr0soft.com/reset?id=313,33,0,1,0,0,0,18,0,1,Phishing
https://www.instagram.com/account,33,1,2,0,1,0,0,0,0,Safe
https://facebook.com/signin,27,1,1,0,0,0,0,0,0,Safe
https://www.google.com/reset,28,1,2,0,1,0,0,0,0,Safe
https://www.facebook.com,24,1,2,0,1,0,0,1,0,Suspicious
https://apple.com/signin,24,1,1,0,0,0,0,1,0,Suspicious
http://netfliix.com/reset,25,0,1,0,0,0,0,0,1,Phishing
https://amazon.com,18,1,1,0,0,0,0,1,0,Suspicious
http://paypa1.com?id=321,24,0,1,0,0,0,20,0,1,Phishing
https://paypal.com/reset,24,1,1,0,0,0,0,0,0,Safe
http://amaz0n.com/dashboard,27,0,1,0,0,0,0,1,1,Phishing
http://lnkedln.com/verify,25,0,1,0,0,0,0,1,1,Phishing
http://lnkedln.com/signin,25,0,1,0,0,0,0,0,1,Phishing
https://microsoft.com/reset,27,1,1,0,0,0,0,0,0,Safe
http://netfliix.com/verify?id=908,33,0,1,0,0,0,16,0,1,Phishing
http://micr0soft.com/signin,27,0,1,0,0,0,0,0,1,Phishing
https://www.flipkart.com/account,32,1,2,0,1,0,0,1,0,Suspicious
https://www.linkedin.com/reset,30,1,2,0,1,0,0,0,0,Safe
https://www.flipkart.com/account,32,1,2,0,1,0,0,0,0,Safe
https://facebook.com/reset,26,1,1,0,0,0,0,0,0,Safe
http://lnkedln.com/verify,25,0,1,0,0,1,0,0,1,Phishing
http://facebok.com/verify,25,0,1,0,0,0,0,1,1,Phishing
http://paypa1.com/dashboard?id=401,34,0,1,0,0,0,20,0,1,Phishing
http://app1e.com/verify?id=679,30,0,1,0,0,0,5,1,1,Phishing
http://facebok.com/account?id=299,33,0,1,0,0,0,18,0,1,Phishing
https://www.flipkart.com/dashboard,34,1,2,0,1,0,0,0,0,Safe
https://flipkart.com/signin,27,1,1,0,0,0,0,0,0,Safe
https://www.facebook.com/signin,31,1,2,0,1,0,0,0,0,Safe
https://linkedin.com/signin,27,1,1,0,0,0,0,0,0,Safe
http://flip-kart.com/dashboard?id=532,37,0,1,1,0,0,17,0,1,Phishing
http://micr0soft.com/reset?id=101,33,0,1,0,0,0,15,0,1,Phishing
https://www.netflix.com/dashboard,33,1,2,0,1,0,0,0,0,Safe
https://www.netflix.com,23,1,2,0,1,0,0,1,0,Suspicious
https://www.facebook.com/account,32,1,2,0,1,0,0,0,0,Safe
http://app1e.com/account,24,0,1,0,0,0,0,0,1,Phishing
http://micr0soft.com/account?id=596,35,0,1,0,0,0,9,1,1,Phishing
https://www.instagram.com/verify,32,1,2,0,1,0,0,1,0,Suspicious
https://www.apple.com/verify,28,1,2,0,1,0,0,0,0,Safe
http://g00gle.com/signin,24,0,1,0,0,0,0,1,1,Phishing
http://instagrarn.com/reset?id=404,34,0,1,0,0,0,17,1,1,Phishing
http://netfliix.com/reset,25,0,1,0,0,0,0,0,1,Phishing
http://flip-kart.com/reset?id=128,33,0,1,1,0,0,20,1,1,Phishing
https://www.paypal.com,22,1,2,0,1,0,0,0,0,Safe
http://amaz0n.com/account?id=650,32,0,1,0,0,0,20,1,1,Phishing
https://www.linkedin.com/reset,30,1,2,0,1,0,0,0,0,Safe
http://flip-kart.com,20,0,1,1,0,0,0,1,1,Phishing
http://facebok.com/reset,24,0,1,0,0,0,0,1,1,Phishing
http://paypa1.com/signin,24,0,1,0,0,0,0,0,1,Phishing
http://facebok.com/dashboard,28,0,1,0,0,0,0,1,1,Phishing
http://instagrarn.com/account?id=555,36,0,1,0,0,0,10,1,1,Phishing
https://www.netflix.com/reset,29,1,2,0,1,0,0,1,0,Suspicious
https://www.netflix.com/signin,30,1,2,0,1,0,0,0,0,Safe
https://www.flipkart.com/verify,31,1,2,0,1,0,0,0,0,Safe
http://paypa1.com/verify,24,0,1,0,0,0,0,0,1,Phishing
https://www.google.com/reset,28,1,2,0,1,0,0,0,0,Safe
https://www.apple.com,21,1,2,0,1,0,0,0,0,Safe
http://facebok.com?id=965,25,0,1,0,0,0,12,0,1,Phishing
https://www.facebook.com/reset,30,1,2,0,1,0,0,0,0,Safe
